case_id,family,state_size,arm,call_order_position,provider_status,provider_error,parser_valid,semantic_correct,input_hash,common_input_bytes_sha256,normalized_request_sha256,fairness_pass,response_sha256,prompt_tokens,completion_tokens,proposal_bytes,latency_seconds,retry_count,parse_or_validation_error,model,reasoning_effort,temperature,seed,max_completion_tokens,timeout_seconds,retry_budget,repair_budget,fallback_used,oracle_substitution,transaction_metadata_model_generated
SCE-S32-09,scale_32_replacement_retarget_progress,32,fsr_semantic,4,ok,,True,False,1f3ca60afd43c374b3e0edfa88fcc5c8319db955ec0e8f07573f02ae711e1b82,6cef27368618127ce7c9b27475609dcaa6e4b0d79c0f930208d74fee240e46f9,2c44718843024bc788be6ca62bfa9a226de4045595ee704a23b5212e7c7de6b7,True,be74255ffaeb44e2b8a0628b7cccad648202c8fc934eeb004fce2983d3352703,4575,6170,9883,28.600018,0,SharedEnvelopeError:semantic state differs from oracle,qwen/qwen3.5-flash-02-23,none,0.0,20260803,16384,90.0,0,0,False,False,False
SCE-S32-10,scale_32_temporary_override_insert,32,neutral_typed,1,ok,,True,True,067db0ef894d3a7e5f93c4c82a2d5509fa2f6b37ae4b53edfac408c8aa3138c4,302ce7ba71dd189d166f0f5e79013e7d42e17cdac65971da7e308e0985e6a2da,982dff243f560431eacc44bf527c176c3441b351dde0c32485f8743c9f8173bb,True,73f92fd2b218bf53aa2625eeaf8a5e9c41a83b1b1b1bd59e45ed91a3fc3afeab,4271,257,445,2.264109,0,,qwen/qwen3.5-flash-02-23,none,0.0,20260803,16384,90.0,0,0,False,False,False
SCE-S32-10,scale_32_temporary_override_insert,32,compact_semantic,2,ok,,True,True,067db0ef894d3a7e5f93c4c82a2d5509fa2f6b37ae4b53edfac408c8aa3138c4,302ce7ba71dd189d166f0f5e79013e7d42e17cdac65971da7e308e0985e6a2da,982dff243f560431eacc44bf527c176c3441b351dde0c32485f8743c9f8173bb,True,bf539fb0acd08ae65d8e501c8728f98ce2c8ef069da217acf0dd5605e3cf5588,4002,277,506,2.183804,0,,qwen/qwen3.5-flash-02-23,none,0.0,20260803,16384,90.0,0,0,False,False,False
SCE-S32-10,scale_32_temporary_override_insert,32,fsr_semantic,3,ok,,True,False,067db0ef894d3a7e5f93c4c82a2d5509fa2f6b37ae4b53edfac408c8aa3138c4,302ce7ba71dd189d166f0f5e79013e7d42e17cdac65971da7e308e0985e6a2da,982dff243f560431eacc44bf527c176c3441b351dde0c32485f8743c9f8173bb,True,337f9a781bfa88c8f8b05fca4d47ab0b69054e81da31982600c7fb65ad15a6ef,4580,4664,9955,24.703673,0,SharedEnvelopeError:semantic state differs from oracle,qwen/qwen3.5-flash-02-23,none,0.0,20260803,16384,90.0,0,0,False,False,False
SCE-S32-10,scale_32_temporary_override_insert,32,cope_semantic,4,ok,,True,True,067db0ef894d3a7e5f93c4c82a2d5509fa2f6b37ae4b53edfac408c8aa3138c4,302ce7ba71dd189d166f0f5e79013e7d42e17cdac65971da7e308e0985e6a2da,982dff243f560431eacc44bf527c176c3441b351dde0c32485f8743c9f8173bb,True,0feb4a3b58e3f6b6449c0d688191a824e44491de28e1fab2b51f5165b94fea67,4186,257,480,1.849308,0,,qwen/qwen3.5-flash-02-23,none,0.0,20260803,16384,90.0,0,0,False,False,False
SCE-S32-11,scale_32_temporary_override_with_restore,32,compact_semantic,1,ok,,True,True,22089c44f51cbce54024131622d262c89dedb50036c72b4c7428da035514a5e5,85609ffe336c9adbc3fe49cf4543ffdae5a8dcbac7b5eb54cb30a5cfe3443668,92d5a7538f77494b127dca57556c9c433d940149883a3212701aa1e1783c4ce7,True,ea069c090ec693749cf99bcbdc9feb5dc6a13a0480c6b1d94afead894176a44c,4029,349,620,2.553428,0,,qwen/qwen3.5-flash-02-23,none,0.0,20260803,16384,90.0,0,0,False,False,False
SCE-S32-11,scale_32_temporary_override_with_restore,32,fsr_semantic,2,ok,,True,False,22089c44f51cbce54024131622d262c89dedb50036c72b4c7428da035514a5e5,85609ffe336c9adbc3fe49cf4543ffdae5a8dcbac7b5eb54cb30a5cfe3443668,92d5a7538f77494b127dca57556c9c433d940149883a3212701aa1e1783c4ce7,True,f841513c0efe3ec7f2472e48ab6215bde179d82f618a7cd99d10c609a52f6dfe,4607,6187,9933,28.895160,0,SharedEnvelopeError:semantic state differs from oracle,qwen/qwen3.5-flash-02-23,none,0.0,20260803,16384,90.0,0,0,False,False,False
SCE-S32-11,scale_32_temporary_override_with_restore,32,cope_semantic,3,ok,,True,True,22089c44f51cbce54024131622d262c89dedb50036c72b4c7428da035514a5e5,85609ffe336c9adbc3fe49cf4543ffdae5a8dcbac7b5eb54cb30a5cfe3443668,92d5a7538f77494b127dca57556c9c433d940149883a3212701aa1e1783c4ce7,True,5c89b7374483532722694fecedf975f3092e3dbf0846fc68878e0300b7d02677,4213,292,532,1.869064,0,,qwen/qwen3.5-flash-02-23,none,0.0,20260803,16384,90.0,0,0,False,False,False
SCE-S32-11,scale_32_temporary_override_with_restore,32,neutral_typed,4,ok,,True,True,22089c44f51cbce54024131622d262c89dedb50036c72b4c7428da035514a5e5,85609ffe336c9adbc3fe49cf4543ffdae5a8dcbac7b5eb54cb30a5cfe3443668,92d5a7538f77494b127dca57556c9c433d940149883a3212701aa1e1783c4ce7,True,0800b72755fcc4858ecdec5fb679a91787525e38300872eed45dbf57902b19ba,4298,291,483,1.887217,0,,qwen/qwen3.5-flash-02-23,none,0.0,20260803,16384,90.0,0,0,False,False,False
SCE-S32-12,scale_32_override_release_resume,32,fsr_semantic,1,ok,,True,True,ae315e1419757f4565cdab87d896c682bf9e4f19f49003369b153f90e4bd0f22,0ca70358f076fc82ca338cdaf2e8dfbb8addb354830fe8479ce06c347f860d84,6dc221742f5f368e696fd46564a89ad82adc67b379db47c03348051bbaefe4ca,True,808b56ef548db3fb4c3c97f2d02a69a9cce050df1cb0b92422cdb19cbe51a06b,4554,5848,9656,31.271743,0,,qwen/qwen3.5-flash-02-23,none,0.0,20260803,16384,90.0,0,0,False,False,False
SCE-S32-12,scale_32_override_release_resume,32,cope_semantic,2,ok,,True,True,ae315e1419757f4565cdab87d896c682bf9e4f19f49003369b153f90e4bd0f22,0ca70358f076fc82ca338cdaf2e8dfbb8addb354830fe8479ce06c347f860d84,6dc221742f5f368e696fd46564a89ad82adc67b379db47c03348051bbaefe4ca,True,f9f213beca4b1bfa924f6f190d639336b5105c0f735d08e32d1086ce6775b7cf,4160,223,425,2.691855,0,,qwen/qwen3.5-flash-02-23,none,0.0,20260803,16384,90.0,0,0,False,False,False
SCE-S32-12,scale_32_override_release_resume,32,neutral_typed,3,ok,,True,True,ae315e1419757f4565cdab87d896c682bf9e4f19f49003369b153f90e4bd0f22,0ca70358f076fc82ca338cdaf2e8dfbb8addb354830fe8479ce06c347f860d84,6dc221742f5f368e696fd46564a89ad82adc67b379db47c03348051bbaefe4ca,True,cce75669de721a360bb233a495ed69402af578a5624e48c9f2f2253a445d96fd,4245,221,371,1.856679,0,,qwen/qwen3.5-flash-02-23,none,0.0,20260803,16384,90.0,0,0,False,False,False
SCE-S32-12,scale_32_override_release_resume,32,compact_semantic,4,ok,,True,True,ae315e1419757f4565cdab87d896c682bf9e4f19f49003369b153f90e4bd0f22,0ca70358f076fc82ca338cdaf2e8dfbb8addb354830fe8479ce06c347f860d84,6dc221742f5f368e696fd46564a89ad82adc67b379db47c03348051bbaefe4ca,True,094dca5ffa46eb2b017a0234ee18ef4b5f88ce5943c7117da4f15447c635041b,3976,210,415,1.687774,0,,qwen/qwen3.5-flash-02-23,none,0.0,20260803,16384,90.0,0,0,False,False,False
SCE-S32-13,scale_32_override_release_complete,32,cope_semantic,1,ok,,True,True,1c4a18dab7b8de35b23d5531f7aea3767bc51117d5f8e0d9e5bd094ba314736d,50a50292d865a6fe02eb9a34d964ae6a61b6708c5d16810c5fbd9484e7784927,27110a49e4a6b9b3a0b7bd4b9eb09bd862800f3ff3ba9168fa763b5ccdd0f45c,True,faf64aaabd64786666c7a21bd6b13af4d00c18a961b0e8ffe43953d36ff9df18,4166,233,445,1.999117,0,,qwen/qwen3.5-flash-02-23,none,0.0,20260803,16384,90.0,0,0,False,False,False
SCE-S32-13,scale_32_override_release_complete,32,neutral_typed,2,ok,,True,True,1c4a18dab7b8de35b23d5531f7aea3767bc51117d5f8e0d9e5bd094ba314736d,50a50292d865a6fe02eb9a34d964ae6a61b6708c5d16810c5fbd9484e7784927,27110a49e4a6b9b3a0b7bd4b9eb09bd862800f3ff3ba9168fa763b5ccdd0f45c,True,388755286710f6551eed457a20dd273d544dba21d5308b0ba4113c5cf882da9e,4251,231,391,2.010684,0,,qwen/qwen3.5-flash-02-23,none,0.0,20260803,16384,90.0,0,0,False,False,False
SCE-S32-13,scale_32_override_release_complete,32,compact_semantic,3,ok,,True,True,1c4a18dab7b8de35b23d5531f7aea3767bc51117d5f8e0d9e5bd094ba314736d,50a50292d865a6fe02eb9a34d964ae6a61b6708c5d16810c5fbd9484e7784927,27110a49e4a6b9b3a0b7bd4b9eb09bd862800f3ff3ba9168fa763b5ccdd0f45c,True,4273a692dd6bb93791bb2cffc94262347c79d0dabade7d2776c56ffad73ea9db,3982,256,489,2.069126,0,,qwen/qwen3.5-flash-02-23,none,0.0,20260803,16384,90.0,0,0,False,False,False
SCE-S32-13,scale_32_override_release_complete,32,fsr_semantic,4,ok,,True,True,1c4a18dab7b8de35b23d5531f7aea3767bc51117d5f8e0d9e5bd094ba314736d,50a50292d865a6fe02eb9a34d964ae6a61b6708c5d16810c5fbd9484e7784927,27110a49e4a6b9b3a0b7bd4b9eb09bd862800f3ff3ba9168fa763b5ccdd0f45c,True,34aa8183937a4684412188aca8a2b52b3df9b659c0c408383a3265e35ec19322,4560,5848,9661,31.796153,0,,qwen/qwen3.5-flash-02-23,none,0.0,20260803,16384,90.0,0,0,False,False,False
SCE-S32-14,scale_32_world_fact_blocks_pending,32,neutral_typed,1,ok,,True,True,b46412bd2ece0c51159c0ccae7d866e7b26ecd9cc7b60401302c10b5ccbeeba2,c71bab142f7159bf7f3254be4bb28eb75cde8ea9087781fd6b7e79ff96dd8c8d,d8651cac130209ab47fbb5199c6daefd37e4d1b6f5be20a92accfb4424e7c427,True,279eae9434e50436d4af3f8a86e569054029a147d06969634289d43df019958d,4195,140,256,1.372642,0,,qwen/qwen3.5-flash-02-23,none,0.0,20260803,16384,90.0,0,0,False,False,False
SCE-S32-14,scale_32_world_fact_blocks_pending,32,compact_semantic,2,ok,,True,True,b46412bd2ece0c51159c0ccae7d866e7b26ecd9cc7b60401302c10b5ccbeeba2,c71bab142f7159bf7f3254be4bb28eb75cde8ea9087781fd6b7e79ff96dd8c8d,d8651cac130209ab47fbb5199c6daefd37e4d1b6f5be20a92accfb4424e7c427,True,a808b6d927c710897227459ce83b4770616bcb5278af87c26f35f57eeb4464aa,3926,140,282,3.063877,0,,qwen/qwen3.5-flash-02-23,none,0.0,20260803,16384,90.0,0,0,False,False,False
SCE-S32-14,scale_32_world_fact_blocks_pending,32,fsr_semantic,3,ok,,True,False,b46412bd2ece0c51159c0ccae7d866e7b26ecd9cc7b60401302c10b5ccbeeba2,c71bab142f7159bf7f3254be4bb28eb75cde8ea9087781fd6b7e79ff96dd8c8d,d8651cac130209ab47fbb5199c6daefd37e4d1b6f5be20a92accfb4424e7c427,True,0ac63007328f5e42ff4254dce7b7c6cc336fe1473568909e3cc4a801af21bf74,4504,4585,9769,27.749006,0,SharedEnvelopeError:semantic state differs from oracle,qwen/qwen3.5-flash-02-23,none,0.0,20260803,16384,90.0,0,0,False,False,False
SCE-S32-14,scale_32_world_fact_blocks_pending,32,cope_semantic,4,ok,,True,True,b46412bd2ece0c51159c0ccae7d866e7b26ecd9cc7b60401302c10b5ccbeeba2,c71bab142f7159bf7f3254be4bb28eb75cde8ea9087781fd6b7e79ff96dd8c8d,d8651cac130209ab47fbb5199c6daefd37e4d1b6f5be20a92accfb4424e7c427,True,8b2400d7a5950f06991f5212a1040007ea033a87a2231ce9432c5a4cc45ab319,4110,140,273,1.869457,0,,qwen/qwen3.5-flash-02-23,none,0.0,20260803,16384,90.0,0,0,False,False,False
SCE-S32-15,scale_32_world_fact_halts_running,32,compact_semantic,1,ok,,True,True,6e44986021c11dd62130e575b37aded27064906237feeb38918a396b4177aa26,695c3e30c05b5e5f3a90342e3ad94f6e1f68c7fbe420d615b9df4d31dd375aa2,f41b004d553aab9071a6f8efbc79a88dee730ba501f87fbe29b8f1e968998496,True,1cccb23879395360abc445aa15df87efc3b7775c548a8f9478e77805fd18d878,3974,172,336,1.630492,0,,qwen/qwen3.5-flash-02-23,none,0.0,20260803,16384,90.0,0,0,False,False,False
SCE-S32-15,scale_32_world_fact_halts_running,32,fsr_semantic,2,ok,,True,False,6e44986021c11dd62130e575b37aded27064906237feeb38918a396b4177aa26,695c3e30c05b5e5f3a90342e3ad94f6e1f68c7fbe420d615b9df4d31dd375aa2,f41b004d553aab9071a6f8efbc79a88dee730ba501f87fbe29b8f1e968998496,True,1efc9be151ec15a64b6bd8011050c8e6d149a2c82e9b18e4cc556e87e9ee8a5a,4552,5912,9769,29.058078,0,SharedEnvelopeError:semantic state differs from oracle,qwen/qwen3.5-flash-02-23,none,0.0,20260803,16384,90.0,0,0,False,False,False
SCE-S32-15,scale_32_world_fact_halts_running,32,cope_semantic,3,ok,,True,True,6e44986021c11dd62130e575b37aded27064906237feeb38918a396b4177aa26,695c3e30c05b5e5f3a90342e3ad94f6e1f68c7fbe420d615b9df4d31dd375aa2,f41b004d553aab9071a6f8efbc79a88dee730ba501f87fbe29b8f1e968998496,True,7c254304193b07075cff0793531552a7648c89da7c591d4ca0f343dd6f6408cd,4158,190,348,1.627621,0,,qwen/qwen3.5-flash-02-23,none,0.0,20260803,16384,90.0,0,0,False,False,False
SCE-S32-15,scale_32_world_fact_halts_running,32,neutral_typed,4,ok,,True,True,6e44986021c11dd62130e575b37aded27064906237feeb38918a396b4177aa26,695c3e30c05b5e5f3a90342e3ad94f6e1f68c7fbe420d615b9df4d31dd375aa2,f41b004d553aab9071a6f8efbc79a88dee730ba501f87fbe29b8f1e968998496,True,65068acaaa75b8de0fa5ea3a1118aded401b03d382bd812853bdb1b40b2ca082,4243,191,321,1.582659,0,,qwen/qwen3.5-flash-02-23,none,0.0,20260803,16384,90.0,0,0,False,False,False
SCE-S32-16,scale_32_evidence_invalidates_progress,32,fsr_semantic,1,ok,,True,False,c69b3fee55083ee8a85987f608c4948bdad8bd86f851f5b2df806051f1f1c5f8,313845ce763f3d76e1b7f5531e24e5ace8598f712cc7e3c46954b656212dce85,030e451d24354598c9a53bd2a41547d08ec1f09cf78c4eb26050d5116a81a570,True,08accf25bb7856152c09e28948ab8dbe616380aa54028884da560c8614fbfb7e,4540,4587,9782,24.551077,0,SharedEnvelopeError:semantic state differs from oracle,qwen/qwen3.5-flash-02-23,none,0.0,20260803,16384,90.0,0,0,False,False,False
SCE-S32-16,scale_32_evidence_invalidates_progress,32,cope_semantic,2,ok,,True,True,c69b3fee55083ee8a85987f608c4948bdad8bd86f851f5b2df806051f1f1c5f8,313845ce763f3d76e1b7f5531e24e5ace8598f712cc7e3c46954b656212dce85,030e451d24354598c9a53bd2a41547d08ec1f09cf78c4eb26050d5116a81a570,True,b5efaecd38a660513ed206fc704635dcc76c7f0db0e451e597400e29997c947d,4146,185,359,1.818357,0,,qwen/qwen3.5-flash-02-23,none,0.0,20260803,16384,90.0,0,0,False,False,False
SCE-S32-16,scale_32_evidence_invalidates_progress,32,neutral_typed,3,ok,,True,True,c69b3fee55083ee8a85987f608c4948bdad8bd86f851f5b2df806051f1f1c5f8,313845ce763f3d76e1b7f5531e24e5ace8598f712cc7e3c46954b656212dce85,030e451d24354598c9a53bd2a41547d08ec1f09cf78c4eb26050d5116a81a570,True,b43706e6951cdb20f829e7f7d2e9b13ea51ed7862807a157b44e13fc6341dd7a,4231,185,328,1.948047,0,,qwen/qwen3.5-flash-02-23,none,0.0,20260803,16384,90.0,0,0,False,False,False
SCE-S32-16,scale_32_evidence_invalidates_progress,32,compact_semantic,4,ok,,True,True,c69b3fee55083ee8a85987f608c4948bdad8bd86f851f5b2df806051f1f1c5f8,313845ce763f3d76e1b7f5531e24e5ace8598f712cc7e3c46954b656212dce85,030e451d24354598c9a53bd2a41547d08ec1f09cf78c4eb26050d5116a81a570,True,307af98d8613b1a2f42d740e3c781167d3c20b62cd984c0aff535157c5c65976,3962,259,484,1.813880,0,,qwen/qwen3.5-flash-02-23,none,0.0,20260803,16384,90.0,0,0,False,False,False
SCE-S32-17,scale_32_evidence_revalidates_progress,32,cope_semantic,1,ok,,True,True,541cdf22c960c9ee1fb6eca5c9d9a4ec4ada7e7df7cc2434efcf8bf016f0bc7f,0bbb731ca1d946619599a3eef23737ff9bcbe43d00a9461523da9697f215a57a,80064a8063b89ae9c8d82dfc2af65c5a4f2c2368e5bbd59236d9e1fb3c037290,True,5b3a741f61ef448eee587add926386709d673920252f75d5c814c6343b5890b2,4153,194,358,1.836588,0,,qwen/qwen3.5-flash-02-23,none,0.0,20260803,16384,90.0,0,0,False,False,False
SCE-S32-17,scale_32_evidence_revalidates_progress,32,neutral_typed,2,ok,,True,True,541cdf22c960c9ee1fb6eca5c9d9a4ec4ada7e7df7cc2434efcf8bf016f0bc7f,0bbb731ca1d946619599a3eef23737ff9bcbe43d00a9461523da9697f215a57a,80064a8063b89ae9c8d82dfc2af65c5a4f2c2368e5bbd59236d9e1fb3c037290,True,409bda6d416ab3cd8138ca6dbca3f89b1f7df83779d9232256cd8b6690bade92,4238,194,327,1.656801,0,,qwen/qwen3.5-flash-02-23,none,0.0,20260803,16384,90.0,0,0,False,False,False
SCE-S32-17,scale_32_evidence_revalidates_progress,32,compact_semantic,3,ok,,True,False,541cdf22c960c9ee1fb6eca5c9d9a4ec4ada7e7df7cc2434efcf8bf016f0bc7f,0bbb731ca1d946619599a3eef23737ff9bcbe43d00a9461523da9697f215a57a,80064a8063b89ae9c8d82dfc2af65c5a4f2c2368e5bbd59236d9e1fb3c037290,True,a82dbbf9afc959e658076d31fb8f799e13339e008933134b713176aa217c83d8,3969,191,361,1.649919,0,SharedEnvelopeError:compact record write mismatch,qwen/qwen3.5-flash-02-23,none,0.0,20260803,16384,90.0,0,0,False,False,False
SCE-S32-17,scale_32_evidence_revalidates_progress,32,fsr_semantic,4,ok,,True,False,541cdf22c960c9ee1fb6eca5c9d9a4ec4ada7e7df7cc2434efcf8bf016f0bc7f,0bbb731ca1d946619599a3eef23737ff9bcbe43d00a9461523da9697f215a57a,80064a8063b89ae9c8d82dfc2af65c5a4f2c2368e5bbd59236d9e1fb3c037290,True,c8df86fbc25e2822840e7df3e93384ba76b6af490619c74f887ac80d0cfe871c,4547,4586,9769,23.114331,0,SharedEnvelopeError:semantic state differs from oracle,qwen/qwen3.5-flash-02-23,none,0.0,20260803,16384,90.0,0,0,False,False,False
SCE-S32-18,scale_32_nonreversible_safe_stop,32,neutral_typed,1,ok,,True,True,84de4c202a9a2387e83a3a336a5a1b8b5c99e9cc21d188bd69ebdc506a46f331,71a193ad92d2665fd35058368a103d8bf96f440372f06cbed8a17c85166f36e5,fa56c7287fe17eb23683ebe86710afcab819d93903abefe9cb99342244e2f57d,True,7d345cbd1d27bb996b9f51c575b4c914ddeb8cafa8062ba0cfce5d80e96683d4,4231,189,336,2.148473,0,,qwen/qwen3.5-flash-02-23,none,0.0,20260803,16384,90.0,0,0,False,False,False
SCE-S32-18,scale_32_nonreversible_safe_stop,32,compact_semantic,2,ok,,True,True,84de4c202a9a2387e83a3a336a5a1b8b5c99e9cc21d188bd69ebdc506a46f331,71a193ad92d2665fd35058368a103d8bf96f440372f06cbed8a17c85166f36e5,fa56c7287fe17eb23683ebe86710afcab819d93903abefe9cb99342244e2f57d,True,676d33cd2b5995740410177c93a859f22eceb3498989bce21cad61fc6ccad70f,3962,179,365,1.940853,0,,qwen/qwen3.5-flash-02-23,none,0.0,20260803,16384,90.0,0,0,False,False,False
SCE-S32-18,scale_32_nonreversible_safe_stop,32,fsr_semantic,3,ok,,True,False,84de4c202a9a2387e83a3a336a5a1b8b5c99e9cc21d188bd69ebdc506a46f331,71a193ad92d2665fd35058368a103d8bf96f440372f06cbed8a17c85166f36e5,fa56c7287fe17eb23683ebe86710afcab819d93903abefe9cb99342244e2f57d,True,f9850aa753f78a122cb0e23270fe3c3fdea314e61582bc1593e9ede20c809db9,4540,5915,9783,27.264917,0,SharedEnvelopeError:semantic state differs from oracle,qwen/qwen3.5-flash-02-23,none,0.0,20260803,16384,90.0,0,0,False,False,False
SCE-S32-18,scale_32_nonreversible_safe_stop,32,cope_semantic,4,ok,,True,True,84de4c202a9a2387e83a3a336a5a1b8b5c99e9cc21d188bd69ebdc506a46f331,71a193ad92d2665fd35058368a103d8bf96f440372f06cbed8a17c85166f36e5,fa56c7287fe17eb23683ebe86710afcab819d93903abefe9cb99342244e2f57d,True,05b35979d5d7193259bc97dfa9e106718fe768d23b42311ecbcfaa15c0645e87,4146,189,365,2.511598,0,,qwen/qwen3.5-flash-02-23,none,0.0,20260803,16384,90.0,0,0,False,False,False
SCE-S32-19,scale_32_reversible_immediate_stop,32,compact_semantic,1,ok,,True,True,a59a59010b2cabedf6ae17ea2db323afc558eed5c919fd88133ce7e1ef08d5c3,b1a09ac75e0c0280bda95debe558ee1e364e2967cde65747440cec22a68a4dbb,b0533757057e9427b3bd18c6e1e9881fc9f489b5f834bafee8f1a860defab49d,True,5241f91e9b69eb58529410f836d53ba5e4b6623480d85ae13d3e1b25f594e236,3946,178,355,1.790854,0,,qwen/qwen3.5-flash-02-23,none,0.0,20260803,16384,90.0,0,0,False,False,False
SCE-S32-19,scale_32_reversible_immediate_stop,32,fsr_semantic,2,ok,,True,False,a59a59010b2cabedf6ae17ea2db323afc558eed5c919fd88133ce7e1ef08d5c3,b1a09ac75e0c0280bda95debe558ee1e364e2967cde65747440cec22a68a4dbb,b0533757057e9427b3bd18c6e1e9881fc9f489b5f834bafee8f1a860defab49d,True,590809589c15605d0e76e331fed8e945a7a11e7f6474202e6cd86d003a0ce471,4524,5911,9773,33.473025,0,SharedEnvelopeError:semantic state differs from oracle,qwen/qwen3.5-flash-02-23,none,0.0,20260803,16384,90.0,0,0,False,False,False
SCE-S32-19,scale_32_reversible_immediate_stop,32,cope_semantic,3,ok,,True,True,a59a59010b2cabedf6ae17ea2db323afc558eed5c919fd88133ce7e1ef08d5c3,b1a09ac75e0c0280bda95debe558ee1e364e2967cde65747440cec22a68a4dbb,b0533757057e9427b3bd18c6e1e9881fc9f489b5f834bafee8f1a860defab49d,True,dc0904bde4bdf33493b6b2a0ebb87e93268797817facaf6c7819047a99e604f5,4130,164,319,2.178320,0,,qwen/qwen3.5-flash-02-23,none,0.0,20260803,16384,90.0,0,0,False,False,False
SCE-S32-19,scale_32_reversible_immediate_stop,32,neutral_typed,4,ok,,True,True,a59a59010b2cabedf6ae17ea2db323afc558eed5c919fd88133ce7e1ef08d5c3,b1a09ac75e0c0280bda95debe558ee1e364e2967cde65747440cec22a68a4dbb,b0533757057e9427b3bd18c6e1e9881fc9f489b5f834bafee8f1a860defab49d,True,adb0db2dc98a68627216792f8c18f9e42eec7d1d7d1d7e93a45f1c8afe144f48,4215,163,294,1.549950,0,,qwen/qwen3.5-flash-02-23,none,0.0,20260803,16384,90.0,0,0,False,False,False
SCE-S32-20,scale_32_progress_checkpoint_insert,32,fsr_semantic,1,ok,,True,True,b5ca3d1a2a5cd08dac6f679b112d5f2816adb8fadb13a8beb30a50a1b41fcc80,710052a708012c9c22db09389fa10f921d3a6de0190ea097a740e4efa19de0b2,93c7265481e8ee9c45e983ff53b2483bc71cf78605ce472d3653149cd9a862a9,True,5f2945447431c95ea427adb623f2879f83851a18e84858a8f68a1ff493832c58,4525,5937,9781,28.769101,0,,qwen/qwen3.5-flash-02-23,none,0.0,20260803,16384,90.0,0,0,False,False,False
SCE-S32-20,scale_32_progress_checkpoint_insert,32,cope_semantic,2,ok,,True,True,b5ca3d1a2a5cd08dac6f679b112d5f2816adb8fadb13a8beb30a50a1b41fcc80,710052a708012c9c22db09389fa10f921d3a6de0190ea097a740e4efa19de0b2,93c7265481e8ee9c45e983ff53b2483bc71cf78605ce472d3653149cd9a862a9,True,70f4162dc4603f12a550e1d3f4322087bcbfc5774e8a080f02b250f84b749c5c,4131,172,320,1.498099,0,,qwen/qwen3.5-flash-02-23,none,0.0,20260803,16384,90.0,0,0,False,False,False
SCE-S32-20,scale_32_progress_checkpoint_insert,32,neutral_typed,3,ok,,True,False,b5ca3d1a2a5cd08dac6f679b112d5f2816adb8fadb13a8beb30a50a1b41fcc80,710052a708012c9c22db09389fa10f921d3a6de0190ea097a740e4efa19de0b2,93c7265481e8ee9c45e983ff53b2483bc71cf78605ce472d3653149cd9a862a9,True,fa9958110360325a96e9f3f96abb023b32b43dbf16520d44331fd4e17b3e4002,4216,251,423,1.942427,0,SharedEnvelopeError:duplicate commitment,qwen/qwen3.5-flash-02-23,none,0.0,20260803,16384,90.0,0,0,False,False,False
SCE-S32-20,scale_32_progress_checkpoint_insert,32,compact_semantic,4,ok,,True,True,b5ca3d1a2a5cd08dac6f679b112d5f2816adb8fadb13a8beb30a50a1b41fcc80,710052a708012c9c22db09389fa10f921d3a6de0190ea097a740e4efa19de0b2,93c7265481e8ee9c45e983ff53b2483bc71cf78605ce472d3653149cd9a862a9,True,cf478a8bad0c57b861d07341cdcad9f822fed3b387de158b3e75b4c051aec06e,3947,236,417,1.851971,0,,qwen/qwen3.5-flash-02-23,none,0.0,20260803,16384,90.0,0,0,False,False,False
SCE-S32-21,scale_32_progress_checkpoint_advance,32,cope_semantic,1,ok,,True,True,265e69873440b95add8375a43eda5f31bb0086b8a2f4292aca1a361f53b7df56,f15b96b4d32fc60c240b9634ec6c5eaae4909563f62d57650d080a0e18e5e36a,5920fb1d3122160a2173492c2c4f9eae514c444bd1c3ff9da90493f5d61b3e13,True,28e32099065a26f595b80cd46977ba372b7211116baff466661fcfd8e116d56a,4139,164,298,1.550012,0,,qwen/qwen3.5-flash-02-23,none,0.0,20260803,16384,90.0,0,0,False,False,False
SCE-S32-21,scale_32_progress_checkpoint_advance,32,neutral_typed,2,ok,,True,True,265e69873440b95add8375a43eda5f31bb0086b8a2f4292aca1a361f53b7df56,f15b96b4d32fc60c240b9634ec6c5eaae4909563f62d57650d080a0e18e5e36a,5920fb1d3122160a2173492c2c4f9eae514c444bd1c3ff9da90493f5d61b3e13,True,7c49902e5c2e91c3537161110d2822c165865f6af013c5aab79cf31ea0a827a4,4224,164,275,1.611381,0,,qwen/qwen3.5-flash-02-23,none,0.0,20260803,16384,90.0,0,0,False,False,False
SCE-S32-21,scale_32_progress_checkpoint_advance,32,compact_semantic,3,ok,,True,True,265e69873440b95add8375a43eda5f31bb0086b8a2f4292aca1a361f53b7df56,f15b96b4d32fc60c240b9634ec6c5eaae4909563f62d57650d080a0e18e5e36a,5920fb1d3122160a2173492c2c4f9eae514c444bd1c3ff9da90493f5d61b3e13,True,175442d19a0477e6464fe0d4693dff08820287182fbe89de90399d548810ec8a,3955,224,398,2.074675,0,,qwen/qwen3.5-flash-02-23,none,0.0,20260803,16384,90.0,0,0,False,False,False
