sequence_id,arm,event_index,case_id,triple_index,recurrence_depth,provider_called,retry_count,parser_valid,semantic_valid,canonical_valid,history_valid,directive_valid,proposal_bytes,prompt_tokens,completion_tokens,latency_seconds,failure_class,input_sha256,proposal_sha256,response_sha256,candidate_sha256
occurrence-t09-d2,governed_delta,1,occurrence-t09-d2,9,2,True,0,True,False,False,False,False,1358,1677,659,3.8276829393580556,OccurrenceSemanticError:governed scope and records disagree,ace70a9590a9c0eff0fb3e41fcb7b69b714331800f38d11bd2916835243e2aee,0d20ae85abf914aa58e2f0cbc20e3c82d973e4a5cabd19586b6f1e685d03686e,8fdea8852616de5e2fd3ac5d62a74661301af6f7eeb60e016c687f4de080be74,
occurrence-t09-d2,fsr_pc,1,occurrence-t09-d2,9,2,True,0,True,False,False,False,False,3809,1627,1657,8.00199126638472,OccurrenceSemanticError:post-state is not the canonical occurrence transition,ace70a9590a9c0eff0fb3e41fcb7b69b714331800f38d11bd2916835243e2aee,c414bc3e3494d61afb359e82ee4684ea8849e5875974979d36b4c6c01ac4881c,7c6fc773e1cca4825f5f9a8ca7b7d37a1ab2d934e278e99a2d950c7aa946d073,
occurrence-t09-d2,full_replan,1,occurrence-t09-d2,9,2,True,0,True,False,False,False,False,951,1647,451,2.7645120611414313,OccurrenceSemanticError:full replan is not occurrence-canonical,ace70a9590a9c0eff0fb3e41fcb7b69b714331800f38d11bd2916835243e2aee,ed6d42639abf51748982754e25bf8cd86046304befbf6d269235d0bd25f51fff,2180789b71eb85121b287200d277e6146686c1b9047de04b257ac80116b4941f,
occurrence-t09-d2,cope,1,occurrence-t09-d2,9,2,True,0,True,True,True,True,True,267,1662,113,1.224682668223977,,ace70a9590a9c0eff0fb3e41fcb7b69b714331800f38d11bd2916835243e2aee,18d1dd08c3d508ac8ec5cd7cb9d036faf68a4f96dac56628f17486ddb18a934f,d550e7ffac5cf358ba0a07133a160ea75e0a523624bd8831dac80b98c0504832,335aa4ef66f7705b6603932bf32b7a5ca554cc2be94b526f1f52db18e15dea61
occurrence-t09-d2,neutral_patch,1,occurrence-t09-d2,9,2,True,0,True,False,False,False,False,1735,1683,785,4.734126918017864,OccurrenceSemanticError:neutral transaction is not the minimum canonical write set,ace70a9590a9c0eff0fb3e41fcb7b69b714331800f38d11bd2916835243e2aee,e6f75e4d9004e4643b1640ecff4e824002ce42b590ff857c5ef5ac86ef75b513,f66192dd5884898c3b03cc3c2f939f15d81f2d840fab650a2a32b10d7e0e6f7d,
occurrence-t09-d3,fsr_pc,1,occurrence-t09-d3,9,3,True,0,True,False,False,False,False,4894,1948,2120,10.26783864852041,OccurrenceSemanticError:post-state is not the canonical occurrence transition,218cd51593485fadd8c4c3b5ee89fb3166c1c810b84ea5fa44b502d2df71ecbf,10a4903a4dd76c748bbe63724feb3e08fa808663fc029e1478cb84ffef1348b0,0d2c15a7b1354b9910d066a02ac010a4081f2cdcae54fee2d095367ef8e3474f,
occurrence-t09-d3,full_replan,1,occurrence-t09-d3,9,3,True,0,True,False,False,False,False,856,1968,383,2.342761244624853,OccurrenceSemanticError:full replan is not occurrence-canonical,218cd51593485fadd8c4c3b5ee89fb3166c1c810b84ea5fa44b502d2df71ecbf,6ad60610a01afefdeff62a82e60f09396dfc69457c39b4f82207c479a7cbdacf,3813dec27472d5a8900a451a4986fe06925f9bb247ce494bcb57aeb88248b9bf,
occurrence-t09-d3,cope,1,occurrence-t09-d3,9,3,True,0,True,True,True,True,True,279,1983,116,1.4430761244148016,,218cd51593485fadd8c4c3b5ee89fb3166c1c810b84ea5fa44b502d2df71ecbf,dc2b8cedd96e80ab04f636e961fa5b0cfea31aa620b1655a125c6241bbe8af3d,44fc108dfc0db2422d22be75bac641fb42b0539c78c54b050907c1a01741383a,e0e1baa8265a681dc4376aface063b9ba5f174fa87020a7af2627a2fd7aec483
occurrence-t09-d3,neutral_patch,1,occurrence-t09-d3,9,3,True,0,True,False,False,False,False,1735,2004,785,4.190891535021365,OccurrenceSemanticError:neutral transaction is not the minimum canonical write set,218cd51593485fadd8c4c3b5ee89fb3166c1c810b84ea5fa44b502d2df71ecbf,e76f56b34cc634a0300615020999289d1347176634408737abbce7c0cbd55a08,c4b79afdae05abd96b15616b50568093efc58508bc747c616716e8e0b221382e,
occurrence-t09-d3,governed_delta,1,occurrence-t09-d3,9,3,True,0,True,False,False,False,False,1358,1998,659,3.9269278654828668,OccurrenceSemanticError:governed scope and records disagree,218cd51593485fadd8c4c3b5ee89fb3166c1c810b84ea5fa44b502d2df71ecbf,d4de2cc7b7e172600478096a9b3e8da9418f93cc8ef4616e41a259b4e766340c,98255c88bcef67cd745ef2d943855f251319403b3e18eb8bf4b89183614ccc69,
occurrence-t09-d4,full_replan,1,occurrence-t09-d4,9,4,True,0,True,False,False,False,False,908,2289,405,2.553822534158826,OccurrenceSemanticError:full replan is not occurrence-canonical,393dffd1c833978863222936e145f30cd1fc7c6654ecec05738a613ce446d92d,5dbfab4d536acef241e436b7a22f0a25c4f2e9ca3b7006c2421e22aaa5ebde3d,3f07120e4f5c120c64a7f67d1fdb2f9d157ca0d2eec401d775ba7f9866aa8080,
occurrence-t09-d4,cope,1,occurrence-t09-d4,9,4,True,0,True,True,True,True,True,279,2304,116,1.1937933322042227,,393dffd1c833978863222936e145f30cd1fc7c6654ecec05738a613ce446d92d,472bc3e19a92a4dd9be8bbda6ae463544f554d73882ed6d8ac190425d365fb8d,b705e2187b6687c412ef5149f42da81fb60ddd379f9862810d30a6e57d3db0a7,ea3fb87fb87173018d5444f3c939a5365b35ca218d79bf364e61951fa15dca74
occurrence-t09-d4,neutral_patch,1,occurrence-t09-d4,9,4,True,0,True,False,False,False,False,1741,2325,793,5.236507361754775,CompactTransactionError:compact write path is not allowlisted,393dffd1c833978863222936e145f30cd1fc7c6654ecec05738a613ce446d92d,3555ed9841cab989377b94a88658aa46a51ae2bcebb3ca0f6c36a2e294813fb4,0a1aa265080ce9b485c256312cebfca3f8f8b701d8d4507b417a87a6ecf29224,
occurrence-t09-d4,governed_delta,1,occurrence-t09-d4,9,4,True,0,True,False,False,False,False,1358,2319,659,4.23788985889405,OccurrenceSemanticError:governed scope and records disagree,393dffd1c833978863222936e145f30cd1fc7c6654ecec05738a613ce446d92d,3384de13c1f4ee6e7cfa32291cee565fac86c15af7cc4826935d27fa6b723f8b,58fac4f96912f75eb9566147ab52a6e95d92a73ae02a468239f293885ef84cb2,
occurrence-t09-d4,fsr_pc,1,occurrence-t09-d4,9,4,True,0,True,False,False,False,False,5952,2269,2571,15.655304647050798,OccurrenceSemanticError:post-state is not the canonical occurrence transition,393dffd1c833978863222936e145f30cd1fc7c6654ecec05738a613ce446d92d,3f08a8511014aaf921c8c3b8ffb7bf33bbd6c78f16143432028f593184f378e4,9bcde7e019d3325df4087481379e8c080fca7f0eacbf535c9403755451793fa2,
